goodreads_book_id,tag_id,count
18386,9886,24
18386,261,23
18386,20774,22
18386,25151,22
18386,10210,22
18386,1659,22
18386,30635,22
18386,14370,21
18386,25150,20
18386,32586,20
18386,248,20
18386,254,20
18386,7422,19
18386,18387,19
18386,30081,19
18386,236,18
18386,26740,18
18386,31133,18
18386,18292,18
18386,7417,18
18386,18365,18
18386,24960,17
18386,18318,17
18386,24526,17
18386,12948,16
18386,27661,16
18386,9148,16
18386,386,16
18386,11557,15
18386,11574,15
18386,24999,15
18386,30860,15
18386,32799,15
18386,18338,15
18386,15424,15
18386,17965,15
18386,25765,14
18386,11505,14
18386,11497,14
18386,10932,14
18386,272,14
18386,4461,14
18386,27659,14
18386,15169,13
18386,1128,13
18386,30573,13
18386,1642,13
18386,10093,13
18386,26752,13
18386,25647,13
18386,25153,12
18386,831,12
18386,26397,12
18414,30574,2637
18414,7457,2104
18414,23471,1369
18414,11743,769
18414,23931,365
18414,7404,296
18414,22743,283
18414,5207,240
18414,18367,237
18414,21689,176
18414,11557,170
18414,8717,153
18414,10059,130
18414,26735,120
18414,14552,118
18414,9221,102
18414,26837,101
18414,22753,87
18414,31667,86
18414,11305,83
18414,5751,80
18414,350,74
18414,30521,73
18414,10064,72
18414,21773,70
18414,20849,67
18414,7423,66
18414,18045,63
18414,20811,60
18414,23909,59
18414,10644,58
18414,25726,56
18414,25647,54
18414,31668,51
18414,22034,48
18414,25114,47
18414,7668,45
18414,5776,45
18414,12315,44
18414,10658,44
18414,10210,43
18414,31535,43
18414,20774,41
18414,10197,40
18414,7478,39
18414,22689,32
18414,10641,32
18414,30635,32
18414,1642,31
18414,23926,31
18414,32586,30
18414,21989,28
18414,14467,28
18414,15169,25
18414,3389,25
18414,10094,25
18414,5775,25
18414,14487,24
18414,26740,24
18414,31669,24
18414,7417,23
18414,11590,22
18414,14764,21
18414,23465,21
18414,28052,21
18414,1511,21
18414,4949,20
18414,10891,20
18414,28300,20
18414,26636,20
18414,10245,20
18414,5090,19
18414,25152,18
18414,14064,18
18414,11928,18
18414,13613,18
18414,10886,18
18414,31670,18
18414,5444,17
18414,31133,17
18414,1416,17
18414,9477,17
18414,11930,17
18414,5746,17
18414,30768,17
18414,10657,17
18414,28046,17
18414,23504,16
18414,24960,15
18414,18326,15
18414,30672,15
18414,22733,15
18414,334,15
18414,10063,15
18414,10135,15
18414,3392,14
18414,22545,14
18414,31430,14
18414,25761,14
18414,25151,13
18420,30574,811
18420,8717,60
18420,28384,47
18420,14128,45
18420,21689,41
18420,14134,28
18420,11557,19
18420,21773,18
18420,27095,16
18420,9221,13
18420,22743,10
18420,21392,9
18420,19837,9
18420,10616,9
18420,2188,8
18420,19841,6
18420,28341,6
18420,2184,6
18420,22753,5
18420,10617,5
18420,3430,5
18420,10619,5
18420,10621,5
18420,5207,4
18420,18045,4
18420,23471,4
18420,10849,4
18420,28357,4
18420,17213,3
18420,30521,3
18420,27077,3
18420,24526,3
18420,23343,3
18420,14157,3
18420,32324,3
18420,14145,3
18420,14168,3
18420,8008,3
18420,14708,3
18420,19421,3
18420,6547,3
18420,14129,3
18420,3392,2
18420,10197,2
18420,21928,2
18420,15626,2
18420,27111,2
18420,23334,2
18420,31505,2
18420,21274,2
18420,21739,2
18420,22330,2
18420,5481,2
18420,32099,2
18420,26816,2
18420,25647,2
18420,32766,2
18420,1669,2
18420,28346,2
18420,22870,2
18420,30821,2
18420,28361,2
18420,32439,2
18420,31811,2
18420,25614,2
18420,13904,2
18420,14711,2
18420,19840,2
18420,19197,2
18420,22615,2
18420,3431,2
18420,14132,2
18420,7457,1
18420,18130,1
18420,19786,1
18420,25773,1
18420,22674,1
18420,18447,1
18420,30690,1
18420,28401,1
18420,25668,1
18420,30682,1
18420,4860,1
18420,14130,1
18420,10851,1
18420,16734,1
18420,33281,1
18420,33279,1
18420,21268,1
18420,2758,1
18420,28539,1
18420,32326,1
18420,15029,1
18420,20739,1
18420,2926,1
18420,4154,1
18420,30876,1
18420,14155,1
18420,19661,1
18420,10620,1
18422,30574,7799
18422,8717,636
18422,21689,240
18422,4605,229
18422,11557,83
18422,21773,80
18422,19733,78
18422,19634,63
18422,4949,58
18422,3611,52
18422,19659,51
18422,4594,42
18422,15626,41
18422,4615,37
18422,7077,37
18422,19742,32
18422,5207,31
18422,22743,18
18422,1753,16
18422,4255,13
18422,22753,12
18422,9221,12
18422,26735,12
18422,4611,12
18422,20774,11
18422,18045,11
18422,1642,10
18422,26816,10
18422,33114,9
18422,10304,9
18422,3392,8
18422,17213,8
18422,14552,8
18422,3616,8
18422,4600,8
18422,4587,8
18422,20520,8
18422,31264,8
18422,3371,7
18422,30521,7
18422,25114,7
18422,19738,7
18422,3596,7
18422,4985,7
18422,4959,7
18422,7145,7
18422,31265,7
18422,21361,7
18422,7457,6
18422,20849,6
18422,736,6
18422,27095,6
18422,27111,6
18422,7203,6
18422,4617,6
18422,13183,6
18422,19619,6
18422,25151,5
18422,14370,5
18422,4561,5
18422,3608,5
18422,28964,5
18422,14134,5
18422,15642,5
18422,11743,4
18422,11590,4
18422,3389,4
18422,22689,4
18422,10197,4
18422,3377,4
18422,783,4
18422,12940,4
18422,23931,4
18422,4634,4
18422,3614,4
18422,4568,4
18422,5051,4
18422,23349,4
18422,25647,4
18422,4968,4
18422,14572,4
18422,20570,4
18422,7154,4
18422,19749,4
18422,19636,4
18422,15169,3
18422,20824,3
18422,14764,3
18422,26740,3
18422,30755,3
18422,23256,3
18422,5481,3
18422,14752,3
18422,11166,3
18422,4607,3
18422,30819,3
18422,2158,3
18422,19622,3
18422,7291,3
18422,19644,3
18525,9886,599
18525,11743,337
18525,11557,280
18525,30574,256
18525,23727,173
18525,11305,151
18525,26735,145
18525,5207,134
18525,22743,123
18525,30208,116
18525,14821,98
18525,23831,86
18525,5751,72
18525,30205,67
18525,5776,60
18525,350,60
18525,7423,57
18525,10658,56
18525,31535,56
18525,10644,53
18525,25726,53
18525,12315,51
18525,31514,50
18525,31103,48
18525,11590,47
18525,7668,47
18525,22753,43
18525,26740,39
18525,25647,35
18525,9221,34
18525,13446,33
18525,17213,30
18525,5775,30
18525,7457,29
18525,18045,27
18525,362,27
18525,29412,27
18525,20849,26
18525,30521,26
18525,29011,25
18525,23471,25
18525,31430,25
18525,7478,24
18525,1642,23
18525,20774,22
18525,25761,22
18525,15169,21
18525,25152,21
18525,10641,21
18525,9277,21
18525,5746,21
18525,30635,20
18525,10135,20
18525,7422,19
18525,31515,18
18525,7254,18
18525,14487,17
18525,14467,17
18525,25149,17
18525,22973,16
18525,25167,16
18525,28852,16
18525,18886,15
18525,3271,15
18525,14370,15
18525,10657,15
18525,12290,15
18525,25111,14
18525,31537,14
18525,10197,13
18525,13116,13
18525,26754,13
18525,29716,13
18525,10460,13
18525,25116,13
18525,25161,13
18525,25150,12
18525,32586,12
18525,26752,12
18525,9892,12
18525,23838,12
18525,11463,12
18525,22689,11
18525,10932,11
18525,25110,11
18525,7391,11
18525,31517,11
18525,25765,10
18525,18318,10
18525,23743,10
18525,23764,10
18525,21024,10
18525,8922,10
18525,12291,10
18525,18326,9
18525,18990,9
18525,30672,9
18525,334,9
18525,31516,9
18525,9380,9
18646,30574,31043
18646,14552,732
18646,8717,628
18646,21689,614
18646,26816,544
18646,4605,519
18646,21773,259
18646,14487,110
18646,4949,95
18646,22743,72
18646,14467,70
18646,5207,67
18646,15924,67
18646,11743,66
18646,25647,66
18646,4615,58
18646,4594,55
18646,11557,51
18646,3288,45
18646,17213,41
18646,19733,38
18646,9221,36
18646,1416,36
18646,14611,26
18646,3389,25
18646,18045,24
18646,20849,23
18646,5051,23
18646,4587,21
18646,25726,21
18646,4985,20
18646,22753,19
18646,3371,19
18646,19738,18
18646,22689,17
18646,10932,17
18646,4611,17
18646,362,17
18646,3392,16
18646,30521,16
18646,9484,16
18646,26855,16
18646,10937,15
18646,32796,15
18646,4607,15
18646,1642,14
18646,32686,14
18646,14572,14
18646,23569,14
18646,31505,13
18646,19742,13
18646,9477,13
18646,20774,12
18646,21685,12
18646,23996,12
18646,12790,12
18646,30755,11
18646,14764,10
18646,4561,10
18646,4959,10
18646,26862,10
18646,15169,9
18646,10197,9
18646,10210,9
18646,11643,9
18646,4600,9
18646,4568,9
18646,8346,9
18646,21712,9
18646,21989,8
18646,22352,8
18646,5444,8
18646,23471,8
18646,30756,8
18646,30693,8
18646,17968,8
18646,14064,7
18646,32586,7
18646,3358,7
18646,17217,7
18646,15174,7
18646,9638,7
18646,31557,7
18646,22816,7
18646,22733,7
18646,8344,7
18646,19450,7
18646,27556,6
18646,12048,6
18646,29316,6
18646,19737,6
18646,22944,6
18646,12868,6
18646,14752,6
18646,30766,6
18646,14520,6
18646,4617,6
18646,29434,6
18646,32688,6
18646,26877,6
18889,30574,6292
18889,11305,1105
18889,11743,210
18889,14487,186
18889,8717,123
18889,3140,119
18889,22743,87
18889,11557,85
18889,27199,85
18889,5207,67
18889,14467,65
18889,3646,65
18889,9221,64
18889,26785,61
18889,21024,43
18889,19260,42
18889,3142,35
18889,18886,29
18889,18045,28
18889,26138,28
18889,11370,27
18889,22753,22
18889,20774,22
18889,1642,21
18889,26897,20
18889,17276,19
18889,26842,18
18889,14484,17
18889,20849,16
18889,11290,16
18889,6504,16
18889,22034,15
18889,14552,15
18889,11376,14
18889,22689,13
18889,30521,13
18889,26774,13
18889,19666,13
18889,3147,13
18889,15169,12
18889,10641,12
18889,10731,12
18889,25647,12
18889,27403,11
18889,10210,10
18889,26771,10
18889,5481,10
18889,11773,10
18889,22870,10
18889,3647,10
18889,1691,9
18889,32686,9
18889,28300,9
18889,3389,8
18889,3392,8
18889,17213,8
18889,14361,8
18889,20125,8
18889,22876,8
18889,5090,7
18889,21989,7
18889,10197,7
18889,13098,7
18889,11673,7
18889,1654,7
18889,11315,7
18889,11349,7
18889,5604,7
18889,24960,6
18889,2104,6
18889,29011,6
18889,11340,6
18889,14764,6
18889,23037,6
18889,32586,6
18889,923,6
18889,1659,6
18889,28384,6
18889,26837,6
18889,31557,6
18889,30766,6
18889,13962,6
18889,3131,6
18889,6145,6
18889,21038,6
18889,11590,5
18889,22973,5
18889,32623,5
18889,27535,5
18889,14064,5
18889,21111,5
18889,11643,5
18889,10094,5
18889,27412,5
18889,11780,5
18889,5747,5
18889,30667,5
18889,21035,5
18889,19669,5
18889,17865,5
18892,30574,6755
18892,11305,1267
18892,11743,254
18892,14487,199
18892,8717,175
18892,3140,120
18892,22743,115
18892,11557,97
18892,27199,85
18892,14467,82
18892,26785,66
18892,9221,64
18892,5207,62
18892,3646,60
18892,21024,55
18892,19260,46
18892,26138,39
18892,18045,31
18892,3142,29
18892,18886,28
18892,11370,27
18892,22753,25
18892,1642,24
18892,20774,23
18892,26842,22
18892,14552,22
18892,14484,21
18892,20849,19
18892,26897,19
18892,11290,19
18892,30521,18
18892,10641,18
18892,22689,17
18892,17276,17
18892,22034,16
18892,25647,15
18892,6504,15
18892,26774,14
18892,3392,13
18892,10731,13
18892,19666,13
18892,11376,12
18892,14361,12
18892,20125,12
18892,3147,12
18892,32586,11
18892,10210,11
18892,32686,11
18892,11773,11
18892,22870,11
18892,923,10
18892,13098,10
18892,26837,10
18892,5481,10
18892,15169,9
18892,17213,9
18892,14764,9
18892,18367,9
18892,11673,9
18892,1654,9
18892,5747,9
18892,3647,9
18892,10644,8
18892,5090,8
18892,1659,8
18892,26771,8
18892,30667,8
18892,11590,7
18892,2104,7
18892,11497,7
18892,22973,7
18892,10197,7
18892,11340,7
18892,2277,7
18892,28300,7
18892,27403,7
18892,3131,7
18892,1691,6
18892,29011,6
18892,23037,6
18892,26126,6
18892,11643,6
18892,31557,6
18892,11780,6
18892,11372,6
18892,10729,6
18892,13962,6
18892,11315,6
18892,19837,6
18892,19669,6
18892,9964,6
18892,3143,6
18892,17865,6
18892,21038,6
18892,17870,6
18892,27535,5
18892,14064,5
18892,22944,5
18892,27401,5
18892,32688,5
19049,30574,1467
19049,21689,63
19049,26816,46
19049,11557,31
19049,23471,30
19049,28384,25
19049,8717,22
19049,28341,18
19049,21773,17
19049,19841,15
19049,27095,12
19049,22743,10
19049,9221,9
19049,23569,9
19049,21392,8
19049,30521,7
19049,23334,7
19049,24526,7
19049,19837,7
19049,1416,4
19049,24714,4
19049,5207,3
19049,3389,3
19049,32586,3
19049,15624,3
19049,28346,3
19049,8008,3
19049,3392,2
19049,18045,2
19049,18680,2
19049,27556,2
19049,1642,2
19049,15626,2
19049,19524,2
19049,30755,2
19049,25562,2
19049,5951,2
19049,27089,2
19049,10316,2
19049,32099,2
19049,23476,2
19049,20104,2
19049,25647,2
19049,23343,2
19049,17726,2
19049,20124,2
19049,21374,2
19049,1669,2
19049,20547,2
19049,26888,2
19049,10849,2
19049,22215,2
19049,32634,2
19049,23049,2
19049,26827,2
19049,28164,2
19049,24477,2
19049,31554,2
19049,10677,2
19049,26882,2
19049,3670,2
19049,25153,1
19049,11929,1
19049,22933,1
19049,23996,1
19049,25450,1
19049,24493,1
19049,3303,1
19049,20737,1
19049,27105,1
19049,18143,1
19049,21516,1
19049,16734,1
19049,24278,1
19049,183,1
19049,25784,1
19049,21716,1
19049,22371,1
19049,33327,1
19049,8712,1
19049,20875,1
19049,12612,1
19049,3369,1
19049,28900,1
19049,24424,1
19049,878,1
19049,21902,1
19049,21610,1
19049,28398,1
19049,26817,1
19049,24495,1
19049,22990,1
19049,21700,1
19049,21026,1
19049,21010,1
19049,19842,1
19049,18160,1
19049,5289,1
19049,2167,1
19049,31005,1
19164,30574,14228
19164,7457,705
19164,23831,583
19164,8717,463
19164,11743,238
19164,18367,130
19164,22743,118
19164,7404,103
19164,11557,97
19164,25647,92
19164,5207,87
19164,15904,79
19164,11305,64
19164,9221,52
19164,19666,45
19164,23471,39
19164,22753,37
19164,15924,37
19164,15915,33
19164,18045,30
19164,20849,23
19164,30521,23
19164,7423,21
19164,10729,21
19164,21024,20
19164,7077,20
19164,10740,20
19164,26735,19
19164,14552,19
19164,30241,19
19164,19674,19
19164,27199,18
19164,7478,17
19164,7451,17
19164,23821,17
19164,327,17
19164,8913,17
19164,7668,15
19164,7203,15
19164,25685,15
19164,17213,14
19164,8914,14
19164,20774,13
19164,7422,13
19164,19958,13
19164,23816,13
19164,31133,11
19164,30635,11
19164,13613,11
19164,15920,11
19164,31011,11
19164,15169,10
19164,14467,10
19164,23349,10
19164,7417,10
19164,10743,10
19164,22689,9
19164,31140,9
19164,15914,9
19164,11590,8
19164,14764,8
19164,25726,8
19164,15424,8
19164,6432,8
19164,18318,7
19164,10093,7
19164,25114,7
19164,10939,7
19164,31557,7
19164,32799,7
19164,2424,7
19164,7438,7
19164,24960,6
19164,22034,6
19164,5090,6
19164,30573,6
19164,14487,6
19164,12315,6
19164,22330,6
19164,23040,6
19164,14821,6
19164,19677,6
19164,23838,6
19164,19673,6
19164,25152,5
19164,25151,5
19164,25150,5
19164,10197,5
19164,5444,5
19164,12948,5
19164,10932,5
19164,25191,5
19164,11978,5
19164,14370,5
19164,22944,5
19164,30768,5
19164,22363,5
19164,17964,5
19164,18374,5
19164,9617,5
19351,30574,31148
19351,7457,1997
19351,23831,759
19351,8717,736
19351,11743,662
19351,21024,529
19351,14552,315
19351,7404,296
19351,11557,275
19351,18367,255
19351,11305,200
19351,26735,185
19351,22743,165
19351,10729,161
19351,25647,148
19351,2424,135
19351,5207,128
19351,12315,81
19351,2438,78
19351,25114,77
19351,9221,76
19351,14487,74
19351,14467,70
19351,1691,67
19351,7423,65
19351,7668,61
19351,19961,59
19351,10740,56
19351,10743,55
19351,22753,54
19351,21011,53
19351,30521,48
19351,26740,48
19351,23471,48
19351,19828,48
19351,21689,46
19351,7438,42
19351,2732,41
19351,20849,37
19351,2435,36
19351,22034,35
19351,18045,35
19351,7422,34
19351,2425,33
19351,31140,27
19351,14370,27
19351,12161,25
19351,7446,25
19351,20774,24
19351,5090,23
19351,1642,23
19351,31133,22
19351,32799,22
19351,2448,22
19351,7417,21
19351,32586,20
19351,26754,20
19351,28943,20
19351,21035,19
19351,25191,18
19351,26752,18
19351,30635,18
19351,31535,18
19351,11590,17
19351,7478,17
19351,23349,17
19351,25761,17
19351,1718,17
19351,24960,16
19351,2437,16
19351,2442,15
19351,15169,14
19351,22689,14
19351,10197,14
19351,25822,14
19351,1511,14
19351,13613,14
19351,32798,14
19351,15424,14
19351,1265,14
19351,32355,14
19351,18596,14
19351,21989,13
19351,17213,13
19351,25150,13
19351,18172,13
19351,25152,12
19351,18326,12
19351,30672,12
19351,5153,12
19351,2446,12
19351,3389,11
19351,25151,11
19351,30573,11
19351,5444,11
19351,24575,11
19351,29716,11
19351,23816,11
19351,2449,11
19351,10739,11
19380,11743,2695
19380,23471,1895
19380,11557,1289
19380,7404,844
19380,12553,798
19380,30574,735
19380,18367,632
19380,22743,570
19380,26636,456
19380,15048,431
19380,5207,428
19380,12568,373
19380,26735,335
19380,12452,297
19380,392,276
19380,240,253
19380,22034,231
19380,26256,207
19380,25114,172
19380,9221,165
19380,236,161
19380,22753,159
19380,7423,157
19380,12567,157
19380,17213,152
19380,12315,138
19380,15067,122
19380,14370,117
19380,14487,116
19380,7457,112
19380,26251,106
19380,12503,105
19380,18045,104
19380,30521,104
19380,251,102
19380,20849,95
19380,21989,95
19380,1691,94
19380,10197,90
19380,26740,90
19380,26246,89
19380,14552,89
19380,7725,85
19380,18326,83
19380,14467,80
19380,31133,79
19380,7668,79
19380,8717,77
19380,11590,76
19380,7478,75
19380,10210,74
19380,7417,74
19380,20774,73
19380,1642,72
19380,26257,71
19380,13207,69
19380,7422,69
19380,20811,69
19380,24960,67
19380,3389,67
19380,31140,65
19380,12680,64
19380,23931,63
19380,3885,63
19380,25169,62
19380,18318,59
19380,22025,59
19380,31982,58
19380,10932,56
19380,15169,52
19380,21689,52
19380,30573,51
19380,7451,49
19380,1659,48
19380,23465,48
19380,25647,48
19380,25150,47
19380,25151,46
19380,12948,46
19380,7481,45
19380,11305,44
19380,3392,44
19380,5090,44
19380,14764,44
19380,10934,44
19380,4949,44
19380,9886,43
19380,12451,43
19380,26752,43
19380,10093,42
19380,254,42
19380,356,42
19380,12557,42
19380,30860,41
19380,25761,41
19380,18292,40
19380,22027,40
19380,30672,39
19380,11928,39
19380,4514,39
19501,30574,5653
19501,21689,4773
19501,19733,2981
19501,31155,2025
19501,8717,1830
19501,21773,1747
19501,4949,1366
19501,11743,1182
19501,19742,1154
19501,5207,1149
19501,4605,995
19501,6750,914
19501,22743,738
19501,11557,698
19501,28384,603
19501,26138,562
19501,8055,398
19501,1642,389
19501,3611,387
19501,1416,380
19501,4615,363
19501,5051,337
19501,22753,324
19501,28341,321
19501,15453,321
19501,15626,313
19501,15924,300
19501,27095,275
19501,9477,268
19501,3389,239
19501,22034,236
19501,12175,236
19501,3392,223
19501,9484,222
19501,4594,215
19501,8346,208
19501,19738,206
19501,30521,202
19501,20774,201
19501,11590,195
19501,9221,188
19501,20849,185
19501,18045,185
19501,25647,184
19501,12869,178
19501,31505,169
19501,32686,169
19501,15169,161
19501,3371,154
19501,25146,154
19501,4959,151
19501,15505,148
19501,9638,146
19501,10444,135
19501,1691,134
19501,17213,134
19501,22689,130
19501,1659,123
19501,8344,119
19501,20570,116
19501,10644,114
19501,18640,113
19501,11505,110
19501,21989,106
19501,2104,105
19501,11978,104
19501,23471,103
19501,21374,102
19501,11497,100
19501,4985,100
19501,27535,99
19501,9886,98
19501,31186,90
19501,4968,90
19501,4600,89
19501,5481,86
19501,2277,85
19501,15048,85
19501,12868,85
19501,33095,85
19501,6766,84
19501,25147,83
19501,32586,81
19501,28740,81
19501,10210,80
19501,4568,80
19501,20547,80
19501,5090,79
19501,3379,79
19501,3616,75
19501,3377,73
19501,25144,73
19501,10197,72
19501,3216,69
19501,19749,69
19501,6729,67
19501,1668,67
19501,4611,66
19501,1669,65
19501,5036,65
19534,30574,12174
19534,8717,598
19534,11743,448
19534,11557,287
19534,3956,82
19534,14487,59
19534,4949,50
19534,28422,45
19534,22034,34
19534,22743,26
19534,2104,26
19534,18367,25
19534,1416,25
19534,11221,24
19534,5207,23
19534,18326,22
19534,9477,22
19534,21989,18
19534,3389,17
19534,12948,17
19534,1659,17
19534,7457,16
19534,17213,16
19534,30672,15
19534,18045,14
19534,8067,13
19534,25647,13
19534,30521,12
19534,2277,12
19534,22753,11
19534,3358,11
19534,3377,11
19534,3371,10
19534,5051,10
19534,22860,10
19534,3392,9
19534,2312,9
19534,24960,8
19534,7852,8
19534,3379,8
19534,25506,8
19534,9484,8
19534,32130,8
19534,4959,8
19534,5832,8
19534,27535,7
19534,8055,7
19534,20288,7
19534,1642,7
19534,32586,7
19534,14467,7
19534,11590,6
19534,22689,6
19534,30573,6
19534,14552,6
19534,31505,6
19534,5481,6
19534,25517,6
19534,31557,6
19534,21374,6
19534,8344,6
19534,450,6
19534,21884,6
19534,15169,5
19534,20849,5
19534,20824,5
19534,1120,5
19534,18318,5
19534,20731,5
19534,11834,5
19534,8346,5
19534,28740,5
19534,11798,5
19534,20301,5
19534,4361,5
19534,8017,5
19534,20248,5
19534,11505,4
19534,11497,4
19534,5090,4
19534,25152,4
19534,2313,4
19534,2271,4
19534,19524,4
19534,15048,4
19534,32099,4
19534,28964,4
19534,12868,4
19534,28974,4
19534,12869,4
19534,12663,4
19534,10729,4
19534,11247,4
19534,2107,4
19534,31883,4
19534,22487,4
19534,3958,4
19534,9638,3
19534,2100,3
19534,4487,3
19661,30574,12571
19661,11743,327
19661,8717,232
19661,15453,207
19661,240,87
19661,11557,80
19661,15461,56
19661,236,53
19661,6184,52
19661,251,49
19661,3216,32
19661,22743,30
19661,11590,27
19661,8055,27
19661,261,25
19661,5207,23
19661,18367,23
19661,248,23
19661,11221,22
19661,4949,22
19661,15463,22
19661,272,21
19661,22034,20
19661,15468,19
19661,18326,18
19661,9221,15
19661,18045,15
19661,21989,15
19661,30521,14
19661,8067,14
19661,254,14
19661,15473,14
19661,6178,14
19661,28193,14
19661,32586,13
19661,12948,12
19661,6190,12
19661,15169,11
19661,14487,11
19661,1659,11
19661,15462,11
19661,15472,11
19661,5075,11
19661,26106,11
19661,22753,10
19661,6186,10
19661,6187,10
19661,6216,10
19661,28194,10
19661,8672,9
19661,4889,9
19661,10644,8
19661,22689,8
19661,10197,8
19661,603,8
19661,3358,8
19661,267,8
19661,1416,8
19661,11243,8
19661,5051,8
19661,15485,8
19661,8656,8
19661,6185,8
19661,7457,7
19661,5090,7
19661,3371,7
19661,15484,7
19661,5066,7
19661,19017,7
19661,6163,7
19661,20774,6
19661,20849,6
19661,25152,6
19661,14764,6
19661,18318,6
19661,20288,6
19661,941,6
19661,609,6
19661,30672,6
19661,10210,6
19661,237,6
19661,250,6
19661,9477,6
19661,32099,6
19661,19030,6
19661,3218,6
19661,1847,6
19661,6189,6
19661,11497,5
19661,3392,5
19661,27535,5
19661,10094,5
19661,25148,5
19661,275,5
19661,9484,5
19661,4985,5
19661,25647,5
19661,25630,5
19661,28195,5
19661,28196,5
19793,30574,19603
19793,8717,765
19793,27095,160
19793,28384,111
19793,21689,106
19793,28341,76
19793,23334,52
19793,11557,38
19793,21773,37
19793,24526,35
19793,27111,34
19793,15626,25
19793,27089,23
19793,22743,19
19793,5207,16
19793,23471,16
19793,30521,15
19793,15624,14
19793,5951,12
19793,17726,12
19793,21392,12
19793,23343,11
19793,32248,11
19793,9221,10
19793,18045,10
19793,20520,10
19793,22753,9
19793,3389,8
19793,3392,8
19793,19841,8
19793,32586,7
19793,3358,7
19793,3377,7
19793,17780,7
19793,20849,6
19793,28904,6
19793,23346,6
19793,17213,5
19793,18130,5
19793,25562,5
19793,27077,5
19793,9375,5
19793,14134,5
19793,28335,5
19793,11497,4
19793,3371,4
19793,27535,4
19793,24410,4
19793,1668,4
19793,10678,4
19793,30809,4
19793,24543,4
19793,20120,4
19793,11590,3
19793,2104,3
19793,22689,3
19793,10197,3
19793,3379,3
19793,31505,3
19793,30571,3
19793,20104,3
19793,25647,3
19793,8346,3
19793,23323,3
19793,22733,3
19793,19837,3
19793,22696,3
19793,30807,3
19793,7577,3
19793,24028,3
19793,21435,3
19793,14168,3
19793,14128,3
19793,19682,3
19793,18143,3
19793,18473,3
19793,8008,3
19793,21733,3
19793,24960,2
19793,15169,2
19793,20781,2
19793,30755,2
19793,15339,2
19793,805,2
19793,31557,2
19793,23169,2
19793,28346,2
19793,33650,2
19793,5358,2
19793,13922,2
19793,30791,2
19793,25505,2
19793,3381,2
19793,30580,2
19793,19611,2
19793,11087,2
19793,28393,2
19793,10875,2
19793,15267,2
19793,4059,2
20563,7457,787
20563,30574,624
20563,8717,392
20563,11743,355
20563,7404,126
20563,240,106
20563,11557,91
20563,18367,78
20563,14487,75
20563,509,75
20563,31859,73
20563,22743,72
20563,5751,70
20563,236,62
20563,17213,59
20563,5207,50
20563,26138,49
20563,251,41
20563,10641,37
20563,5776,34
20563,22034,33
20563,10658,33
20563,248,31
20563,13060,29
20563,14467,26
20563,7423,25
20563,261,25
20563,9221,24
20563,31864,24
20563,21989,23
20563,7417,22
20563,18045,20
20563,10644,19
20563,7478,19
20563,272,19
20563,30635,19
20563,5746,19
20563,18326,17
20563,10197,16
20563,22753,15
20563,3392,15
20563,5775,15
20563,3389,14
20563,30521,14
20563,10210,14
20563,7422,14
20563,254,13
20563,371,12
20563,31863,12
20563,11590,11
20563,12948,11
20563,32586,11
20563,1659,11
20563,15169,10
20563,31430,10
20563,5747,10
20563,20774,9
20563,22689,9
20563,10093,9
20563,31505,9
20563,32686,9
20563,13759,9
20563,10428,9
20563,18318,8
20563,30672,8
20563,26735,8
20563,1416,8
20563,506,8
20563,32724,8
20563,31535,8
20563,521,8
20563,20849,7
20563,3371,7
20563,18640,7
20563,4949,7
20563,9477,7
20563,29716,7
20563,21597,7
20563,9886,6
20563,1642,6
20563,11643,6
20563,10094,6
20563,267,6
20563,26752,6
20563,31557,6
20563,7668,6
20563,11644,6
20563,6524,6
20563,522,6
20563,23229,6
20563,7427,6
20563,31869,6
20563,237,5
20563,29316,5
20563,13613,5
20563,2759,5
20563,25647,5
20563,22794,5
20563,26353,5
20563,31862,5
22283,11743,1650
22283,11557,875
22283,30574,499
22283,22743,254
22283,8055,207
22283,5207,186
22283,7276,165
22283,22034,152
22283,26636,117
22283,30358,106
22283,22897,93
22283,15048,87
22283,12948,84
22283,2277,81
22283,18367,77
22283,22753,74
22283,8067,63
22283,18045,60
22283,30521,56
22283,8922,54
22283,21989,52
22283,10197,50
22283,11590,49
22283,17213,49
22283,9221,48
22283,4949,48
22283,3389,47
22283,25647,45
22283,28936,45
22283,1691,42
22283,20774,42
22283,18318,42
22283,1659,42
22283,8654,41
22283,3392,39
22283,20849,39
22283,1642,39
22283,8717,35
22283,2313,35
22283,31125,34
22283,7273,33
22283,10210,32
22283,24517,32
22283,5090,30
22283,31126,30
22283,18326,29
22283,12940,28
22283,3611,28
22283,3585,26
22283,31852,26
22283,31656,25
22283,11978,25
22283,4587,25
22283,15169,24
22283,3371,24
22283,24960,23
22283,10644,23
22283,11503,23
22283,14821,23
22283,23991,23
22283,9886,22
22283,27535,21
22283,7725,21
22283,1416,20
22283,20288,19
22283,29076,19
22283,32586,19
22283,8943,18
22283,8650,18
22283,22689,17
22283,923,17
22283,15067,17
22283,2104,16
22283,20279,16
22283,3358,16
22283,20797,16
22283,6122,16
22283,5481,15
22283,11497,14
22283,20939,14
22283,11491,14
22283,22545,14
22283,10093,14
22283,25149,14
22283,25148,14
22283,7668,14
22283,15060,14
22283,32302,14
22283,25147,13
22283,3379,13
22283,25822,13
22283,14370,13
22283,12680,13
22283,11776,13
22283,31386,13
22283,25167,12
22283,5444,12
22283,14764,12
